killed_by,killer_name,killer_placement,match_id,time,victim_name,victim_placement
Down and Out,Chen1218,20.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,279,Edwin_James,17.0
M416,azdislikeQAQ,7.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,864,Hao-_MAo,9.0
Kar98k,lsxss,6.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1090,zengyang159753,11.0
Down and Out,,,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,754,CODE0523,28.0
Bluezone,,,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1240,DokaCurry,9.0
Down and Out,LaoBiaoStrong,3.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1882,wyp_520,2.0
AKM,DiaoZhaPi,28.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1193,Dangqicelou,28.0
M416,Tadebaba110,2.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1867,LaoBiaoStrong,3.0
Kar98k,XUSHUAI-708,1.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,1247,DiaoZhaPi,28.0
Down and Out,aabbs,12.0,2U4GBNA0Yml3A-yoeqnEmiULVQfq08LVReCQaeOuRQKkizl4AbKBScP6jdOsOgO6,379,WO-zaiCW,24.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,765,snoop907,28.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,765,Dronimo84,28.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1494,Motherfuuker,5.0
AKM,0JamesBond0,24.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,260,MickyL,8.0
SCAR-L,yyhouhui,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,292,CLeanColtTv,24.0
Down and Out,HuYa-JieFei666,11.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1054,Boevoj_Homa,12.0
Down and Out,YONG-TNT,14.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,664,Lastride6,15.0
Grenade,SH-QZL,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1675,Y664231960,3.0
S686,LIANSHULIN,25.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,125,Bliston,27.0
Falling,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,913,Lucas-Xx,15.0
M416,RyGuyFlyGuy,1.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1868,SH-QZL,2.0
SCAR-L,biupiubiu_,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,555,mlgb_6969,20.0
S686,LIANSHULIN,25.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,169,andrylik,12.0
S12K,fengjiezhan0429,26.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,84,LoveZero99,28.0
Down and Out,Lucas-Xx,15.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,368,BRBB,23.0
SCAR-L,lingbiting,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,192,SaveLu,24.0
Down and Out,N1ki1,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1167,Spooks35,10.0
Down and Out,forest_katy,9.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1351,N1ki1,5.0
SKS,RyGuyFlyGuy,1.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1775,MumuLin9,2.0
M16A4,HuYa-JieFei666,11.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1054,Zalihvat,12.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,766,yidow,28.0
SKS,High_Captain_Jay,1.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1772,zzzzzzzzzzzzz1,2.0
Down and Out,douyuTV-afeng,6.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1067,HeXI777,8.0
S12K,Lucas-Xx,15.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,368,Gedeeeeeeeeeee,23.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,764,Numanus,27.0
P18C,McMarazm,12.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,207,LIANSHULIN,25.0
M416,Michael_chaen,24.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,146,GQ-Nigori,21.0
M16A4,lingbiting,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,665,biupiubiu_,2.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1489,aalixs,6.0
Falling,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,925,YONG-TNT,14.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1494,MYTH_123,5.0
Down and Out,Motherfuuker,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1417,Yulongy,9.0
SKS,aalixs,6.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1430,Dictator-Xi,8.0
Grenade,Motherfuuker,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1417,forest_katy,9.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1494,CANLERE,5.0
SCAR-L,CANLERE,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1057,Dhjjr,11.0
S1897,MickyL,8.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,257,WangMaiCai,24.0
SCAR-L,lingbiting,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,174,ChangJiang007,24.0
Down and Out,Motherfuuker,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1167,obliviousFear,10.0
Pickup Truck,kanghongsheng,7.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1039,Geisk,11.0
Grenade,kanghongsheng,7.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,922,McMarazm,12.0
Mini 14,Meishixiaoyang,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,489,LIJIALONG123456,21.0
AKM,Motherfuuker,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1167,Mr_Chops,10.0
Down and Out,zzzzzzzzzzzzz1,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1683,BruceZhaole,3.0
S12K,yuhongzhangyujia,15.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,683,xuwenyang,14.0
Down and Out,Gedeeeeeeeeeee,23.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,295,WaiDaMim1,22.0
AKM,HeXI777,8.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,292,0JamesBond0,24.0
UMP9,Gedeeeeeeeeeee,23.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,354,gongben,22.0
Down and Out,LIANSHULIN,25.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,125,270334288YWR,27.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1489,jiangshen2,6.0
Down and Out,CANLERE,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1164,kanghongsheng,7.0
UMP9,mlgb_9696,20.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,669,shabiwubo,19.0
UMP9,huya--x1aoIong,11.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,816,annasibo,13.0
M416,MumuLin9,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,689,zjrKILL,20.0
Down and Out,Lucas-Xx,15.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,338,DouYu_XinYang,23.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,944,rhgrtjhjjkj,9.0
AKM,HuYa-JieFei666,11.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,814,laidawoacao,13.0
SKS,aalixs,6.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1070,Seattle-PD,8.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,925,czl_6666,14.0
Down and Out,zzzzzzzzzzzzz1,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,689,Meishixiaoyang,19.0
M416,zzzzzzzzzzzzz1,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,682,mlgb_9696,20.0
M416,zzzzzzzzzzzzz1,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,697,lingbiting,19.0
M416,angoodhyk,7.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,191,fengjiezhan0429,26.0
UMP9,mlgb_9696,20.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,670,yyhouhui,19.0
SCAR-L,Lucas-Xx,15.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,429,Jalen666,22.0
UMP9,Dhjjr,11.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,964,yuszh,13.0
M16A4,Seattle-PD,8.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,906,yjdiye,9.0
SCAR-L,THE_one2018,27.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,478,Aeryanchang,27.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1433,angoodhyk,7.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1323,panshaoli,7.0
Kar98k,xuwenyang,14.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,640,NBLonggg,27.0
P1911,OGdeeznutz,10.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,113,Dj_123,7.0
UMP9,kanghongsheng,7.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1069,huya--x1aoIong,11.0
M416,xuwenyang,14.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,672,gaile777,15.0
SCAR-L,lingbiting,19.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,594,mirenmage,21.0
UMP9,mlgb_9696,20.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,306,hibiscus1122,21.0
Bluezone,Dictator-Xi,8.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1416,douyuTV-afeng,6.0
SKS,RyGuyFlyGuy,1.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1528,THE_one2018,27.0
Down and Out,N1ki1,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1167,OGdeeznutz,10.0
Down and Out,MYTH_123,5.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1069,HuYa-JieFei666,11.0
Bluezone,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,801,Michael_chaen,24.0
Grenade,zzzzzzzzzzzzz1,2.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,1683,yiyideyiyierdeer,3.0
M16A4,changshengbual,24.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,201,Isudad,20.0
M416,YONG-TNT,14.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,687,yuhongzhangyujia,15.0
M416,Dictator-Xi,8.0,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,288,changshengbual,24.0
Down and Out,,,2U4GBNA0YmmhK69K-2_OzzJ3tz2f-7a2WbIr6K7tRklx0iFLvxjouizVXG1hksgC,819,HappyEveryDay123,27.0
Down and Out,11o3-97,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,248,StarShatter1989,34.0
AKM,chenzhixuan1988,14.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,579,BabaTaylor,23.0
Punch,NiuBiSK,20.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,137,RL18427,44.0
AKM,Kapopo,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1018,MMPken66,15.0
Down and Out,viciouskingzhou,18.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,112,XiaoZhongMa,44.0
Micro UZI,XiaoZhongMa,44.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,104,teustzzzzz,36.0
SCAR-L,Konoha20,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,893,ZHANGHAIQIANG726,17.0
UMP9,CCcccccccccc333,22.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,288,Asike,32.0
Down and Out,Kapopo,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1412,Ak4banE,8.0
M416,Kapopo,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1412,takoya1017,8.0
Down and Out,11o3-97,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,637,CCcccccccccc333,22.0
M416,11o3-97,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,637,Angell_V,22.0
M416,Asike,32.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,126,JZalan,41.0
S1897,viciouskingzhou,18.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,112,yugoudan,44.0
M416,YUE-LONG,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1688,Trump88,4.0
Down and Out,yimeilaoyinbi,2.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1089,KingCccheng,13.0
SCAR-L,11o3-97,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,248,TheCakeIsALie-12,34.0
Micro UZI,Liuxinbaba,19.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,506,China-Li-Xing,24.0
AKM,GuyuNange666,6.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1147,AB_2King,11.0
Down and Out,miss19900515,6.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1147,QTqiutian,11.0
Down and Out,KingCccheng,13.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,181,hua658083,40.0
Grenade,king421,14.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,580,taylorhann,23.0
AKM,evtyuga,32.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,166,Roy_gu89,41.0
UMP9,CCcccccccccc333,22.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,260,evtyuga,32.0
Down and Out,Trump88,4.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,828,Liuxinbaba,19.0
SCAR-L,Davidplayer,3.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,405,Q654491083,
S1897,EDGxiaolong07,24.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,128,zhuyuelincaonima,37.0
Down and Out,YUE-LONG,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1044,king421,14.0
S12K,China-Li-Xing,24.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,199,yytmilkyileng,37.0
M416,Asike,32.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,195,lfpsb,38.0
Punch,Uesugierii1,33.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,120,Shenyou_3,29.0
Punch,YUE-LONG,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,130,Px_YiDaLiPao,44.0
Down and Out,Davidplayer,3.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,406,MISSleli,
SCAR-L,Liuxinbaba,19.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,396,EDGxiaolong07,24.0
Down and Out,11o3-97,9.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,893,July_6,17.0
Vector,Davidplayer,3.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,200,bidoudou11111,30.0
AKM,Mars0925,12.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,842,viciouskingzhou,18.0
S1897,Mzlyc,29.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,281,Uesugierii1,33.0
UMP9,StarShatter1989,34.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,110,kleavcizz,33.0
Hit by Car,Mzlyc,29.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,378,Mzlyc,29.0
M416,yimeilaoyinbi,2.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1089,Poo-chai,13.0
M416,yimeilaoyinbi,2.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1798,Davidplayer,3.0
M416,Kapopo,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1674,cos520,4.0
Hit by Car,Uesugierii1,33.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,112,RuiLC,7.0
M416,cos520,4.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,828,Luckyabby,19.0
AKM,GuyuNange666,6.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,974,o_Hachiman_o,
M416,YUE-LONG,1.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1881,tolajishiji,2.0
Down and Out,miss19900515,6.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,975,Hamakaze_paizuri,
AKM,Mars0925,12.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,858,blackzlm,18.0
S1897,EDGxiaolong07,24.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,190,xX-o0,39.0
M416,yimeilaoyinbi,2.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1655,butitou,5.0
Down and Out,GuyuNange666,6.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1373,11o3-97,9.0
Punch,yytmilkyileng,37.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,159,Aguoqing666,39.0
AKM,KingCccheng,13.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,181,dai1172143045,40.0
M416,ABCabccc,10.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,1093,lssethese,12.0
UMP9,viciouskingzhou,18.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,201,WeiAnwei929,36.0
M16A4,Davidplayer,3.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,304,yoyiyoyiyoyi2,30.0
SCAR-L,Poo-chai,13.0,2U4GBNA0Ymlo9zCf21JP3lllItHGyMNDLzzzK6xdgycJiczxMHdK8IT0A9qUXc9T,145,Stoysph,42.0
